Timestamp,True_X,True_Y,Est_X,Est_Y,Error,Dist_A1,NLOS_A1,Dist_A2,NLOS_A2,Dist_A3,NLOS_A3,Dist_A4,NLOS_A4
0.05,4.166163197629359,2.4454017281652463,0.017752565110580695,0.27859704389352635,4.680208682930359,2.742429867933086,0,1.442144654965281,0,3.2643628885713034,0,4.470856752900019,0
0.1,4.122324031446535,2.4788717722897475,-0.05315781476536051,0.40896139910249946,4.660383846967251,2.3785017317554846,0,1.5159938399631345,0,3.760347840175081,0,4.268287555856013,0
0.15000000000000002,4.059484478835372,2.4959837379986762,-0.2769710664581689,0.5460274150675959,4.754700448781816,2.571861253667249,0,2.063838966944008,0,3.415841452633845,0,4.120129037482673,0
0.2,4.04946375950475,2.5251616907270487,-0.5266948296579765,0.7243559424842204,4.9177361433969,2.8052779246535504,0,1.4388383346648046,0,3.3308931363466994,0,4.3736413030639705,0
0.25,4.086252820888012,2.571244682727443,-0.6060776602979208,0.8458678746293747,4.999489021349009,2.5371788864447637,0,1.4932969020803915,0,3.105974451027579,0,4.068242521921765,0
0.3,4.096449669080345,2.6185825947580743,-0.7529346535121683,1.0210039012232563,5.10576007958095,2.670981056724133,0,1.6751348855438013,0,3.0661015609281788,0,4.039344178589632,0
0.35,4.0624883070985724,2.6597284788968776,-0.8365606836294401,1.1670653133447626,5.121398670221761,2.6415908161855324,0,1.798480691873564,0,2.9666405313084225,0,4.36581779583025,0
0.39999999999999997,4.072321132684142,2.70215831537561,-0.9024990499262319,1.3337752533621092,5.1595840969707005,2.649305761207569,0,1.8741038024069638,0,2.934450535151822,0,4.184911701303538,0
0.44999999999999996,4.121883968762405,2.730500779274065,-1.0584506560927274,1.6084521840243573,5.3004584589990715,2.9466661976024264,0,1.8181511504667125,0,3.0249515223374384,0,3.9121030307975935,0
0.49999999999999994,4.13963775076333,2.7593957470586794,-1.0817937009704983,1.7959353050438984,5.309576482967596,2.743822128983089,0,2.2980739665960797,0,2.9083225120033718,0,3.9693403266307143,0
0.5499999999999999,4.11400882516191,2.8062133111143255,-1.1035131040333912,2.0021006053428096,5.279122306332469,2.8022780244580114,0,2.039762006999763,0,2.791430123641065,0,4.212516439449511,0
0.6,4.0973788424551865,2.8607615183991784,-1.080309615403463,2.2242771808616113,5.216662733834085,2.744389796197331,0,2.4062073306179736,0,2.6109640944407295,0,3.701003687207605,0
0.65,4.115905332937321,2.9130146033982074,-1.1317231371457734,2.5569252028924834,5.259696209970607,3.331217657623975,0,1.8550014429839925,0,3.0765778191122406,0,4.126571887619076,0
0.7000000000000001,4.113973008347565,2.9567823075628294,-1.0460715870890946,2.579664398514352,5.173806929546189,2.553894425701867,0,1.8743911190509253,0,2.6827602536135906,0,4.375019850764118,0
0.7500000000000001,4.102556921120837,3.0004418023477526,-1.0073277885539351,2.7239723093542763,5.117358412963089,2.8390061113148675,0,2.32809379149877,0,3.273095503562598,0,4.332734453391138,0
0.8000000000000002,4.134418493749458,3.051317800395901,-0.9390155703468772,2.861225060237421,5.0769940370847415,2.76878311045697,0,1.8740495004766777,0,2.7596578415588118,0,4.153854554576673,0
0.8500000000000002,4.135593458879858,3.087775536074311,-0.9046228723028863,3.145729873450502,5.040549510751973,3.068655079712969,0,2.2333185057516625,0,2.7919688381594816,0,3.8109179065409835,0
0.9000000000000002,4.08536878605084,3.1080059709877017,-0.8493983121213624,3.4218447279661826,4.94473670467748,3.129610481313913,0,1.9727582353440696,0,2.774243068717099,0,3.5953930027672714,0
0.9500000000000003,4.051251061831377,3.141491780355982,-0.7522207715207753,3.575641086153443,4.823051655698071,2.9490804770484846,0,2.1514413900255858,0,2.1532776973171694,0,3.4959219339688503,0
1.0000000000000002,4.042844549170438,3.192009747595438,-0.7249279213454961,3.656038124665879,4.790300268807399,3.049215339924753,0,2.2550865449147235,0,2.698003857555255,0,3.703505222674614,0
1.0500000000000003,4.033259165210822,3.2474520869266517,-0.679745547455548,3.719211701300688,4.736556824885536,2.980913356890123,0,2.79758901355675,0,2.2141626975880033,0,3.5982491353177712,0
1.1000000000000003,4.0197805326708815,3.2973308814470155,-0.7416675391205035,3.8048819006267727,4.788423099250557,3.4331504765419654,0,2.4590203185789288,0,3.031687355868528,0,4.044006203487244,0
1.1500000000000004,4.039031401652073,3.3365350161190594,-0.6650254393732847,3.8486789947397497,4.731853993778221,2.7408411527904932,0,2.2045170896611537,0,2.4182359039196486,0,3.4670905183858314,0
1.2000000000000004,4.065705605270859,3.3856312083677147,-0.6230664758415245,3.9418833910981705,4.7216522658293405,3.146338800464004,0,2.2563885906958476,0,2.272756793030563,0,3.3615284669304484,0
1.2500000000000004,4.070224135345773,3.4509870969839382,-0.6252859760592677,3.993887023249311,4.726791251604616,3.198278513779202,0,2.703315099631176,0,2.338886599161309,0,3.542900963388472,0
