Timestamp,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
0.05,-0.06878211483760738,0.014220869103876944,9.833093281825086,0.0025595859756607294,-0.01606009240267697,0.002542620574995967
0.1,4.251987456369606,-9.67150549254178,9.843877734098916,0.004709119705516916,-0.014517114581858127,23.064783687335602
0.15000000000000002,-23.198986538281805,-41.21707979799245,9.841367827671103,0.004112045518930679,-0.014208727705924039,45.76177868092298
0.2,82.38242890914405,27.230921435865188,9.85448692826508,0.0027967799230872877,-0.014863013928079063,2.713746874478683
0.25,22.61861788438656,-7.621281775419671,9.82468418208581,0.0026860642088437497,-0.014984115192367434,-61.46026471928316
0.3,21.09523345310162,-1.4791548075091796,9.82114783794888,0.003166449292190672,-0.01466801748531204,0.0008432935423843848
0.35,-3.17663222647013,-26.580641784687852,9.888546282993307,0.005501953243865985,-0.01417103027609027,33.78307144559397
0.39999999999999997,40.31929653098498,16.675585338592068,9.848689270449647,0.005907897726637969,-0.013986589909149248,5.267230086760579
0.44999999999999996,8.020991129086688,3.726910299094218,9.804878905887252,0.004422877350577359,-0.015018515996777304,30.6174258468128
0.49999999999999994,-27.629868143783636,-19.35141551554898,9.830150591391206,0.003025723584148287,-0.01484697216883481,-56.5742777432732
0.5499999999999999,69.50814135967835,27.59042552949834,9.828088956907349,0.004594424707881241,-0.014756488226386916,-9.323459136677513
0.6,-2.8809305069769495,47.86365907429805,9.844128654678991,0.0033109441254020274,-0.014356168155088618,40.87739296836906
0.65,-40.850430467251144,66.60161239698158,9.828603282671754,0.0030713622036661536,-0.01430971363779871,-36.86170173918482
0.7000000000000001,0.7487289335873901,-86.72850168277718,9.83195017760959,0.004178225253344691,-0.012236902385055502,14.208712182691121
0.7500000000000001,-33.24159399698959,-6.594462176223555,9.82084428153388,0.0045521431818960805,-0.013516898064200106,-57.442412933449575
0.8000000000000002,-19.935028452983143,65.08316381506056,9.831029085311494,0.002181169719797528,-0.015699891396868917,-41.12566148732214
0.8500000000000002,16.35415819863619,29.59692276942711,9.818743461934499,0.004245690097582587,-0.012299237227526872,-32.71740385149348
0.9000000000000002,-3.091302233157273,-21.18425132132768,9.862160263388422,0.00468351528903509,-0.015110692656425447,12.887551440370146
0.9500000000000003,25.861227801763857,23.123476736690396,9.822375480029164,0.0047858088819404294,-0.015170134722917387,-11.429559186554068
1.0000000000000002,-12.680070939380649,23.778411504314494,9.822077782206335,0.003932193916827026,-0.014860567077089168,41.39603443367537
1.0500000000000003,12.72386034101869,47.0226808468421,9.84983414554722,0.0027695617935728704,-0.013525167417496018,-18.68137086415846
1.1000000000000003,22.985823646250118,-20.272409629494906,9.84532965216888,0.005186384216139655,-0.0129370551207357,-24.08415702284502
1.1500000000000004,-24.842365388928194,44.14329544449705,9.810788539761635,0.005176537361824055,-0.013738576646467278,-45.58898162616267
1.2000000000000004,-18.76229160620346,64.77896266316833,9.865943710113456,0.00439117354021747,-0.012001149584184932,-49.95863023488065
1.2500000000000004,51.48220929688802,23.39347566146504,9.838210373252295,0.00330185210852729,-0.013286449748224455,-12.60395994777004
1.3000000000000005,20.609283593646317,-12.829789234769837,9.838271242303335,0.004060444075411465,-0.013525433196432662,-25.063893095563376
1.3500000000000005,-49.64246082730971,8.615406851998586,9.820588651167771,0.004253461206646223,-0.012889905903513035,55.72568579480326
1.4000000000000006,10.252135840692576,79.55974010398994,9.837368334524095,0.0042607825517632595,-0.01365119483084444,-24.307405720308644
1.4500000000000006,3.2084375721210114,-35.11117655649815,9.822043973271123,0.003084912550988066,-0.014577143330061063,11.494583886300717
1.5000000000000007,7.280376082807688,-30.40597232894046,9.798075733718731,0.0029308324029003584,-0.014637980350995828,-47.97221976145934
1.5500000000000007,9.615045500392899,-19.62860326707812,9.826432733850675,0.0044474489828702085,-0.014808903777161308,21.671001527714154
1.6000000000000008,14.418375845029283,-40.270237179404795,9.798807861475742,0.0032262177244202915,-0.012926535402767711,33.52924863223217
1.6500000000000008,-35.40800124256433,-54.08517976394933,9.844757711751972,0.003965706444481493,-0.013946313058728944,59.821893271768744
1.7000000000000008,15.608261774620459,-48.79133439236922,9.82207984411474,0.0038311785540223724,-0.014076020126488405,27.445017527536653
1.7500000000000009,31.827890077839722,-36.99694140504347,9.82198076499048,0.00417824380905671,-0.013902877646365117,22.636672832866406
1.800000000000001,34.50454035959254,29.224560987471044,9.876450359534502,0.0031048123432231016,-0.01307538314969813,19.344412166308942
