timestamp,x,y,z
4.280000,5.812314,15.724383,0.000000
4.300000,5.812314,15.580338,0.000000
4.320000,5.812314,15.436293,0.000000
4.340000,5.812314,15.292247,0.000000
4.360000,5.812314,15.148202,0.000000
4.380000,5.812314,14.860111,0.000000
4.400000,5.812314,14.716066,0.000000
4.420000,5.812314,14.427976,0.000000
4.440000,5.812314,14.283930,0.000000
4.460000,5.812314,14.139885,0.000000
4.480000,5.812314,13.995840,0.000000
4.500000,5.812314,13.851795,0.000000
4.520000,5.812314,13.707749,0.000000
4.540000,5.812314,13.563704,0.000000
4.560000,5.812314,13.275614,0.000000
4.580000,5.812314,13.131568,0.000000
4.600000,5.812314,12.987523,0.000000
4.620000,5.812314,12.699433,0.000000
4.640000,5.812314,12.555387,0.000000
4.660000,5.812314,12.267297,0.000000
4.680000,5.812314,11.979206,0.000000
4.700000,5.812314,11.835161,0.000000
4.720000,5.812314,11.691116,0.000000
4.740000,5.812314,11.547070,0.000000
4.760000,5.812314,11.403025,0.000000
4.780000,5.812314,11.258980,0.000000
4.800000,5.812314,11.114935,0.000000
4.820000,5.812314,10.970889,0.000000
4.840000,5.668268,10.826844,0.000000
4.860000,5.668268,10.682799,0.000000
4.880000,5.668268,10.538754,0.000000
4.900000,5.668268,10.394708,0.000000
4.920000,5.380178,10.106618,0.000000
4.940000,5.380178,9.962573,0.000000
4.960000,5.380178,9.818527,0.000000
4.980000,5.236132,9.818527,0.000000
5.000000,5.092087,9.674482,0.000000
5.020000,5.092087,9.530437,0.000000
5.040000,4.948042,9.386392,0.000000
5.060000,4.948042,9.242346,0.000000
5.080000,4.659951,9.098301,0.000000
5.100000,4.659951,8.954256,0.000000
5.120000,4.515906,8.810210,0.000000
5.140000,4.371861,8.810210,0.000000
5.160000,4.227816,8.666165,0.000000
5.180000,4.227816,8.522120,0.000000
5.200000,4.083770,8.522120,0.000000
5.220000,3.939725,8.522120,0.000000
5.240000,3.939725,8.378075,0.000000
5.260000,3.651635,8.234029,0.000000
5.280000,3.507589,8.234029,0.000000
5.300000,3.363544,8.089984,0.000000
5.320000,3.363544,7.945939,0.000000
5.340000,3.219499,7.945939,0.000000
5.360000,3.219499,7.801894,0.000000
5.380000,3.075454,7.801894,0.000000
5.400000,2.931408,7.513803,0.000000
5.420000,2.787363,7.513803,0.000000
5.440000,2.787363,7.225713,0.000000
5.460000,2.643318,7.081667,0.000000
5.480000,2.499273,6.937622,0.000000
5.500000,2.499273,6.793577,0.000000
5.520000,2.355227,6.649532,0.000000
5.540000,2.211182,6.649532,0.000000
5.560000,2.211182,6.505486,0.000000
5.580000,2.067137,6.361441,0.000000
5.600000,2.067137,6.217396,0.000000
5.620000,1.923091,6.073351,0.000000
5.640000,1.923091,5.929305,0.000000
5.660000,1.779046,5.785260,0.000000
5.680000,1.779046,5.641215,0.000000
5.700000,1.779046,5.497169,0.000000
5.720000,1.779046,5.353124,0.000000
5.740000,1.779046,5.209079,0.000000
5.760000,1.779046,5.065034,0.000000
5.780000,1.779046,4.920988,0.000000
5.800000,1.779046,4.776943,0.000000
5.820000,1.779046,4.488853,0.000000
5.840000,1.779046,4.344807,0.000000
5.860000,1.923091,4.056717,0.000000
5.880000,2.067137,3.768626,0.000000
5.900000,2.067137,3.624581,0.000000
5.920000,2.067137,3.336491,0.000000
5.940000,2.355227,3.192445,0.000000
5.960000,2.355227,2.904355,0.000000
5.980000,2.355227,2.760309,0.000000
6.000000,2.499273,2.616264,0.000000
6.020000,2.643318,2.472219,0.000000
6.040000,2.643318,2.328174,0.000000
6.060000,2.787363,2.184128,0.000000
6.080000,2.931408,2.040083,0.000000
6.100000,3.075454,1.896038,0.000000
6.120000,3.075454,1.751993,0.000000
6.140000,3.219499,1.607947,0.000000
6.160000,3.219499,1.463902,0.000000
6.180000,3.363544,1.319857,0.000000
6.200000,3.507589,1.175812,0.000000
6.220000,3.651635,1.031766,0.000000
6.240000,3.795680,1.031766,0.000000
6.260000,3.939725,1.031766,0.000000
6.280000,4.083770,0.887721,0.000000
6.300000,4.227816,0.887721,0.000000
6.320000,4.371861,0.743676,0.000000
6.340000,4.515906,0.743676,0.000000
6.360000,4.515906,0.599631,0.000000
6.380000,4.515906,0.455585,0.000000
6.400000,4.803997,0.023450,0.000000
6.420000,4.803997,-0.264641,0.000000
6.440000,4.948042,-0.552732,0.000000
6.460000,5.092087,-0.840822,0.000000
6.480000,5.092087,-1.128913,0.000000
6.500000,5.092087,-1.417003,0.000000
6.520000,5.092087,-1.705094,0.000000
6.540000,5.092087,-1.993184,0.000000
6.560000,5.092087,-2.137229,0.000000
6.580000,4.948042,-2.281275,0.000000
6.600000,4.948042,-2.569365,0.000000
6.620000,4.659951,-2.857456,0.000000
6.640000,4.659951,-3.001501,0.000000
6.660000,4.515906,-3.145546,0.000000
6.680000,4.515906,-3.289592,0.000000
6.700000,4.371861,-3.433637,0.000000
6.720000,4.227816,-3.577682,0.000000
6.740000,4.227816,-3.721727,0.000000
6.760000,4.083770,-3.865773,0.000000
6.780000,3.939725,-3.865773,0.000000
6.800000,3.795680,-4.009818,0.000000
6.820000,3.651635,-4.009818,0.000000
6.840000,3.507589,-4.153863,0.000000
6.860000,3.507589,-4.297908,0.000000
6.880000,3.363544,-4.297908,0.000000
6.900000,3.219499,-4.297908,0.000000
6.920000,3.219499,-4.441954,0.000000
6.940000,3.219499,-4.585999,0.000000
6.960000,3.219499,-4.730044,0.000000
6.980000,3.075454,-4.730044,0.000000
7.000000,2.931408,-5.018135,0.000000
7.020000,2.931408,-5.162180,0.000000
7.040000,2.931408,-5.306225,0.000000
7.060000,2.931408,-5.450270,0.000000
7.080000,2.931408,-5.594316,0.000000
7.100000,2.931408,-5.738361,0.000000
7.120000,2.931408,-6.026451,0.000000
7.140000,2.931408,-6.170497,0.000000
7.160000,2.931408,-6.314542,0.000000
7.180000,3.075454,-6.314542,0.000000
7.200000,3.075454,-6.602633,0.000000
7.220000,3.075454,-6.746678,0.000000
7.240000,3.075454,-6.890723,0.000000
7.260000,3.075454,-7.178814,0.000000
7.280000,3.075454,-7.610949,0.000000
7.300000,3.075454,-7.899040,0.000000
7.320000,3.075454,-8.043085,0.000000
7.340000,3.075454,-8.187130,0.000000
7.360000,3.075454,-8.331176,0.000000
7.380000,3.075454,-8.475221,0.000000
7.400000,3.075454,-8.619266,0.000000
7.420000,3.075454,-8.763311,0.000000
7.440000,3.075454,-8.907357,0.000000
7.460000,3.075454,-9.051402,0.000000
7.480000,3.075454,-9.195447,0.000000
7.500000,3.075454,-9.339492,0.000000
7.520000,3.075454,-9.483538,0.000000
7.540000,3.075454,-9.771628,0.000000
7.560000,3.075454,-10.059719,0.000000
7.580000,3.075454,-10.203764,0.000000
7.600000,3.075454,-10.347809,0.000000
7.620000,3.075454,-10.491855,0.000000
7.640000,3.075454,-10.779945,0.000000
7.660000,3.075454,-10.923990,0.000000
7.680000,3.075454,-11.212081,0.000000
7.700000,3.075454,-11.500171,0.000000
7.720000,2.931408,-11.644217,0.000000
7.740000,2.931408,-11.932307,0.000000
7.760000,2.787363,-12.076352,0.000000
7.780000,2.787363,-12.220398,0.000000
7.800000,2.787363,-12.508488,0.000000
7.820000,2.643318,-12.652534,0.000000
7.840000,2.643318,-12.796579,0.000000
7.860000,2.499273,-12.796579,0.000000
7.880000,2.499273,-12.940624,0.000000
7.900000,2.355227,-13.228715,0.000000
7.920000,2.211182,-13.372760,0.000000
7.940000,2.211182,-13.516805,0.000000
7.960000,2.067137,-13.516805,0.000000
7.980000,1.779046,-13.660850,0.000000
8.000000,1.635001,-13.804896,0.000000
8.020000,1.202865,-13.948941,0.000000
8.040000,0.770729,-14.092986,0.000000
8.060000,0.194548,-14.092986,0.000000
8.080000,-0.237587,-14.092986,0.000000
8.100000,-0.669723,-14.237031,0.000000
8.120000,-0.957814,-14.237031,0.000000
8.140000,-1.245904,-14.237031,0.000000
8.160000,-1.389950,-14.237031,0.000000
8.180000,-1.678040,-14.237031,0.000000
8.200000,-1.822085,-14.237031,0.000000
8.220000,-1.966131,-14.237031,0.000000
8.240000,-2.110176,-14.237031,0.000000
8.260000,-2.254221,-14.237031,0.000000
8.280000,-2.398266,-14.237031,0.000000
8.300000,-2.686357,-14.237031,0.000000
8.320000,-2.830402,-14.237031,0.000000
8.340000,-3.118493,-14.237031,0.000000
8.360000,-3.262538,-14.237031,0.000000
8.380000,-3.550628,-14.237031,0.000000
8.400000,-3.838719,-14.237031,0.000000
8.420000,-4.126810,-14.237031,0.000000
8.440000,-4.270855,-14.237031,0.000000
8.460000,-4.558945,-14.092986,0.000000
8.480000,-4.702991,-14.092986,0.000000
8.500000,-4.991081,-13.948941,0.000000
8.520000,-5.279172,-13.948941,0.000000
8.540000,-5.711307,-13.948941,0.000000
8.560000,-5.999398,-13.948941,0.000000
